CERTIFIED.eid  CERTIFIED.aid  EMPLOYEES.eid  EMPLOYEES.ename  EMPLOYEES.salary  
3310	14070	3310	vxcemflaqd	4300	
8568	11338	8568	maexskskaa	12823	
4558	11975	4558	jfwprcgtoa	11911	
6942	13701	6942	frhyiiyiez	19637	
4148	4912	4148	sjloqmqcfz	11092	
2943	10516	2943	adpnfvexml	12265	
10570	13365	10570	qwulntoyxn	9472	
2250	17007	2250	tuikqpttfr	11831	
11252	13981	11252	qjttldbyby	13440	
10714	18555	10714	wppmchjccm	11905	
9606	12073	9606	eemdragbsp	14869	
4968	17774	4968	ghekhekujp	2408	
6337	19322	6337	oeqrhvhqpz	14517	
847	15935	847	ijsyouaayx	19443	
8673	13635	8673	vqiklguurx	18600	
6327	16071	6327	dhycatssyu	3480	
1604	11808	1604	netxwckscm	4641	
5477	3169	5477	evubcsnnrh	3452	
10522	19120	10522	kblbsspktn	419	
3246	7414	3246	nkyrzlkqpb	17526	
6894	139	6894	iwhwvlwscx	4087	
7547	13951	7547	rnszfbairz	19263	
7339	19257	7339	qezppeazyu	14597	
6720	19995	6720	btjpzluhhh	9102	
4145	11897	4145	osbqvfsxai	17476	
10933	13265	10933	mbmqvzfkut	18267	
6513	12977	6513	fysegcjzhs	15491	
8778	3700	8778	ojdahvhvmr	1465	
3110	9574	3110	oufvllgucy	7369	
7373	11997	7373	dytpgrbqpq	12972	
8236	2514	8236	lrszbzagfn	11908	
3535	15051	3535	outcvsaobp	14704	
8635	16287	8635	zqzlrwweqw	5818	
11597	5826	11597	scpomzaknn	2934	
1412	8559	1412	bocdzuldlc	18858	
8931	12009	8931	xlqfoeemut	14464	
1676	5432	1676	sbnaqrrmao	9418	
11288	355	11288	psxunybrzl	16095	
11714	9795	11714	smcpplavie	8712	
10568	18848	10568	rwyayuozny	16276	
3153	6938	3153	ooaqwbjonw	1373	
11276	18781	11276	frkpydajox	6117	
10281	13199	10281	tvzfegtyzr	9015	
8879	2639	8879	qedcyzyklm	4653	
11728	8938	11728	ddznnosbee	17867	
11061	12688	11061	tnymhgiazg	4006	
5262	5876	5262	yijfhjsjgd	17300	
3639	11871	3639	ujwmscbday	7625	
5007	14283	5007	mzouhfohwa	12038	
8969	13818	8969	qrowqrbxbp	16542	
2558	13534	2558	vnschwqvys	6003	
9515	10458	9515	bfxvqodhux	8601	
10416	10657	10416	szehuhdgxg	10764	
4808	16761	4808	zbamtqjhzw	14289	
3509	12358	3509	kwygknmwsv	8682	
2034	16404	2034	nurzvcbqeq	9297	
1416	2845	1416	fxevgfdfpw	3972	
1440	19146	1440	qpvslwakrn	10670	
6030	16908	6030	arvxgtvaia	15107	
7321	6753	7321	ywylzddrtf	17384	
9856	11317	9856	ndiwteugun	18997	
3396	11184	3396	fgapqxhdoq	1475	
3547	8665	3547	ymidagjfwl	17039	
3170	12150	3170	jqyarcykho	2632	
7371	112	7371	zhuyqjoske	12628	
4386	1701	4386	shxcowrcza	453	
10865	13946	10865	gqffylfmtl	3116	
695	13644	695	lwjlzbcuiy	5768	
2621	13609	2621	euzxiclgym	11037	
468	10327	468	duwwqbrbys	16640	
11623	4228	11623	ujodyofngy	10919	
6905	2156	6905	wngpioqrtd	3286	
11508	4409	11508	srkeoyepek	2172	
3439	5468	3439	aohusoodnc	19522	
1207	12740	1207	fybcofmcdk	18088	
5687	17610	5687	bffegrdogh	16469	
1281	12301	1281	kefrtdwypq	11556	
3113	15967	3113	stugcbceqa	2000	
7032	296	7032	awrtmegced	15725	
2033	3347	2033	iwolfddyzp	17882	
7181	1843	7181	sywbulyytw	13792	
7629	14393	7629	xckdtairvu	18174	
8348	15622	8348	ycsiaaabvg	18851	
1901	1660	1901	cxutrukcjc	15640	
11541	4943	11541	hjsatkvcwb	12621	
11232	6190	11232	anbditekge	9595	
11073	18317	11073	gmvfgrufia	9881	
792	16511	792	ujkeftwmon	12128	
4401	18154	4401	xkbkbmwcfv	15578	
5387	14538	5387	zsgjcuazxw	18005	
11066	19651	11066	qzuuhujztm	4554	
7505	14933	7505	qnhokgvhhw	651	
7515	3151	7515	lwbnieftcd	6757	
2694	14571	2694	gzqeragbvg	14231	
2029	10651	2029	jzxtvloues	15487	
5466	17272	5466	azwumeeqmi	6888	
10985	7709	10985	nmziuertkq	11148	
9240	14367	9240	kyvghijtbb	5672	
1658	15962	1658	hfqrfesdzv	18314	
11914	13109	11914	auymuerkkp	6825	
300	8820	300	hpawmoeyvb	13445	
5835	4279	5835	bjktwrpnfu	18404	
1821	12580	1821	ivmeswzytn	11332	
4783	16794	4783	niwcutruaf	18943	
2065	10658	2065	odmtkhziuw	3899	
7514	14743	7514	cupjtkppgh	4840	
5055	14363	5055	rcjqdmugnt	3246	
6850	14835	6850	bwsmibgcff	14565	
5136	5929	5136	gijsqwnttl	16803	
6404	9531	6404	ztqninvbql	15259	
2153	14720	2153	ecnetalkqp	6893	
1020	11316	1020	ooxzyptrkr	8877	
3018	14751	3018	ynuuireqpw	240	
9500	11572	9500	ngzgsjrraa	19169	
10056	10602	10056	pejbhnjxnf	10864	
7101	1945	7101	fqhczrhuwo	1967	
6146	13013	6146	vpiukcrcgj	16228	
5885	4656	5885	nyxqhgvbdl	8127	
694	13988	694	poimkhpawf	7293	
10085	12966	10085	clhdguxqhu	16759	
4706	1008	4706	ahbvarlvgi	10356	
8688	10730	8688	kbgatoejgf	7847	
2207	17787	2207	naoymccete	10625	
2423	10173	2423	aqumgpazly	9253	
6637	7171	6637	obgretyqjg	11115	
9118	6753	9118	xhicemtmjx	9155	
5282	11083	5282	huasqrwlbj	13986	
1566	17517	1566	ycenowhfde	1302	
6218	11898	6218	joqqfdmnhe	19485	
2173	1624	2173	ktykyorobw	12822	
9868	18380	9868	zkkaulbpnv	12253	
5165	13778	5165	bhustokdwb	14462	
4457	13015	4457	igpfsfjjds	10084	
10055	2479	10055	ppibcpogxx	6513	
7059	19279	7059	othkleymug	6000	
8619	16972	8619	tbotsfjaon	12052	
10467	18132	10467	ofmwscnass	15993	
1169	17994	1169	gkfgpxgiaa	5349	
474	15031	474	rfxdlbcsnd	9521	
4449	13680	4449	loycgoximb	171	
7376	11424	7376	xpjxwyaxvd	11288	
7430	227	7430	ohbjsyxcwb	19593	
471	8857	471	tzbkfiytvc	10135	
4155	7164	4155	jvsjzetmpd	18539	
11552	1377	11552	klkckchhwl	13826	
5811	8003	5811	wtierthlzg	2720	
536	14293	536	yfixsdjdia	4772	
3447	4479	3447	ipqbhjnadh	6201	
1563	4887	1563	nihsidqzig	16961	
2947	7423	2947	rxjpflgdlf	7795	
11462	10043	11462	jxpqsqthsy	11432	
3587	845	3587	bfhfwwdxan	5846	
8076	11920	8076	lmtedagbnn	6893	
9494	16799	9494	krzjittxqg	10563	
3374	8828	3374	upgyktdfzn	4562	
7941	7550	7941	tcsjtavava	2114	
1453	6569	1453	wjlrwxcana	12839	
11643	3485	11643	mjyfyubwxq	11698	
9166	4314	9166	hnjgvrwkbo	6579	
1359	11552	1359	msenfvwcql	6977	
4017	18105	4017	wxbpcoudkd	18365	
5519	13752	5519	afxkuqkibp	10276	
1748	9709	1748	qwmynwperk	8152	
8353	16759	8353	wtxzkuafes	8236	
7097	18078	7097	ipqrkgzmec	19612	
2987	5683	2987	mzhpjqqfku	11393	
10314	16621	10314	bngypchdgq	8997	
10604	5750	10604	fxtposykkn	7144	
1411	359	1411	nrhruwivmu	9135	
8667	2594	8667	oqojxbfuok	400	
7384	13929	7384	famdlztewv	13740	
2511	19237	2511	ldtiwjjgbf	15152	
8652	17542	8652	iszuyzaowx	17188	
5585	5158	5585	klobpiwmfo	49	
8925	5642	8925	yxmcwawiae	6789	
5355	15367	5355	sdvxkcrkaq	13296	
10725	6146	10725	viafrnspaf	2261	
778	5546	778	adavecaxmj	13264	
8335	18440	8335	mftamstwbe	3059	
6497	12871	6497	fhlbanqjjf	16999	
9149	15058	9149	bgvomhkfnc	17198	
10374	6338	10374	nqjqdbrwnl	18361	
11014	7288	11014	bboodzujvy	13041	
7179	7655	7179	cfhbmuokyp	13116	
2249	11563	2249	qbxjcqshhm	447	
4993	17483	4993	pbwjogomxj	14293	
7234	158	7234	ytchjjacxb	3247	
2712	11396	2712	hvrzlikjbq	19951	
5305	13967	5305	kdseylrogy	6857	
246	17347	246	ledwpmzmgn	9909	
10360	12658	10360	bkvcvhogpn	19499	
9267	14080	9267	ukcabwjjcd	8776	
1205	19951	1205	ahwegemuta	9622	
11970	13924	11970	aujybjqqbj	14302	
1482	19468	1482	zaywfrkrtz	2670	
150	14364	150	hxiisitsza	10637	
1772	594	1772	iwuohuxmnk	3570	
7358	16600	7358	mjgfswenbd	15800	
6565	1050	6565	uvxescaaay	14524	
10358	12216	10358	zjhaiepfhd	15292	
1250	4275	1250	mgznvykhwr	11683	
6214	6295	6214	rafvgaywpl	10768	
4488	9699	4488	unehuftuya	8666	
6972	18468	6972	tqslqavqnn	19221	
3093	8260	3093	sakfjfbyhn	421	
7958	8671	7958	hlrxbsmivb	16884	
4676	5113	4676	efgxcaejmp	1794	
6013	1727	6013	cnbwagrjhv	3715	
10968	16307	10968	hbapxrwmsm	6361	
8260	15454	8260	nwfhljusrg	8901	
4388	2571	4388	iizsbkofdx	13321	
5049	6898	5049	riwjezfeut	14706	
8099	10291	8099	ymfbrvncpe	8950	
10891	11782	10891	zymbgdjrlh	13055	
6946	1841	6946	bvodsvwjjr	4892	
6197	12402	6197	mwehvhamaq	7402	
5064	1959	5064	rxjrbgkyld	9857	
2880	17235	2880	emkvsiezvk	6056	
5232	14615	5232	qexefjhyan	8987	
4608	8213	4608	jrscptalgn	8100	
11615	16777	11615	ounlsqflin	4201	
9493	14123	9493	ukeboncgyu	11261	
1277	13530	1277	prgzzgklzu	5490	
200	17998	200	fuinobwced	13142	
4318	19796	4318	prrpmvvwio	2180	
6996	10055	6996	aihzwxpehe	9850	
1811	11739	1811	rmjyzgqjej	19055	
2276	14933	2276	vjqhoenayk	18134	
5280	3967	5280	xbwaigkzus	7511	
10791	11483	10791	xbsyohrgly	15987	
5182	5115	5182	qgbrzcyxma	11434	
4518	18032	4518	oxapphnnte	2167	
2684	13272	2684	nackcsuhjh	921	
5319	12740	5319	polqzcjawd	15180	
2082	3817	2082	xknairvbpp	4077	
5663	10988	5663	iesnxfwfqu	6025	
2807	11582	2807	gkpvtssbfp	19541	
6848	16009	6848	lplplnmtor	13493	
9200	4965	9200	bmesxfvpde	10005	
7917	11941	7917	rraflwgfvh	1859	
6615	18597	6615	ietzofdsme	2555	
6269	18321	6269	hmlnbtwxdg	16585	
10883	13978	10883	gsrrhkssoh	6383	
510	17938	510	kaffntkmfq	2775	
273	7750	273	qarjvwjviy	674	
9962	1944	9962	ndvkgdezah	284	
255	17204	255	twivdpeled	7004	
3939	5994	3939	qvaqwayvzq	15880	
6047	7685	6047	cimjjhwccq	15794	
7147	6076	7147	pbpabfdbef	6002	
7368	1676	7368	pbblmtleqq	15241	
10642	3723	10642	xokngklatt	18301	
7031	8838	7031	hwpukjneli	4079	
6076	7618	6076	vzzgypkimk	7804	
8987	12828	8987	eunbqavtoz	14659	
10031	12293	10031	vymigkpvzf	3940	
2822	4876	2822	wyuzkypqtf	14575	
6260	10307	6260	ugqaceowls	6638	
6270	6464	6270	eacehejeyi	6093	
8209	5496	8209	toracttrxa	4776	
4980	15062	4980	ymklwiuwwl	8738	
7070	1919	7070	iryzulprkc	17176	
7459	18414	7459	fboxohurgk	9937	
5874	9122	5874	gjuvymcdff	18926	
10776	19398	10776	ukexrbpuaz	19393	
4355	4568	4355	youhngjgop	5901	
8576	117	8576	qvephsqjgx	4524	
8954	9697	8954	nnlpocnacy	121	
6590	16278	6590	yejwuujhoa	6991	
11652	19684	11652	cwmxhelaty	3606	
1481	17804	1481	yepecphojm	7841	
1572	15478	1572	lplpfsjkeg	13047	
9070	16835	9070	iwhdhxyspk	19781	
11245	4892	11245	lgifbcvdkb	9171	
5895	9064	5895	hoovnokuio	9509	
8233	2547	8233	nevqodbegj	17449	
1291	8906	1291	etpvxdqala	9303	
3875	17729	3875	zonibpnhcr	19406	
6073	14856	6073	xtrrnhdgix	2845	
639	18190	639	hvsawsxyru	1603	
8294	3018	8294	xcwkkeitku	3600	
2436	5727	2436	dwfnpvzrxb	3952	
5691	14031	5691	fvdqhxqrmu	2071	
9767	4729	9767	dmosopdfld	8383	
7656	10570	7656	svpszeaztn	16518	
910	5261	910	jdzyvpymqw	7296	
7041	15901	7041	cwirnpgrap	1966	
1202	1816	1202	ueymigovii	10780	
6676	19247	6676	ogitgvysff	17540	
10359	3314	10359	vacplfvdtm	11829	
9823	2522	9823	ykmefgpzfa	1390	
2750	822	2750	jxlhfwfrip	7876	
5310	7955	5310	esdngwliig	862	
9034	9454	9034	hmbrxfqbon	11199	
8668	7713	8668	jobomtbdie	6930	
4256	18444	4256	cfsiztaolb	6428	
10053	4749	10053	oucqiubebv	10135	
9446	12929	9446	uryjdekwoc	15258	
11827	4603	11827	ojjwtqdvua	11528	
3962	12201	3962	bfnofqjfim	12684	
9838	15849	9838	farxwltksv	6140	
4417	14589	4417	bjcwggngel	4525	
1553	6159	1553	vdiexwtgos	9199	
11921	3254	11921	wxnlhffvpx	9382	
3873	1863	3873	zmydmbcvvc	19135	
3128	3388	3128	pqwgcspmgf	14936	
3003	15091	3003	cnqcclupcz	17620	
4240	10598	4240	xtpkorgvhd	6631	
6606	13829	6606	jwwlhgrsyd	4198	
6195	11073	6195	vysgiwmhwg	2052	
9363	7903	9363	ynyosjzghv	9780	
8293	15900	8293	fokjceucdt	8418	
5098	15362	5098	iasnxbzqcf	16611	
10182	9579	10182	xtajuxhunk	8459	
3737	8823	3737	eniloacgzz	14034	
11834	7737	11834	rvxntcyrym	10235	
7189	15188	7189	qbdmjvagzb	17185	
6182	11599	6182	zharxwhmgq	2330	
9352	19393	9352	iqbrhqgdwt	6911	
640	14704	640	ddeuhyvsrk	3942	
8336	10741	8336	iquwmqenyp	12580	
11001	12539	11001	mjigudxhev	7963	
8340	13037	8340	vmrjqzbhnh	15393	
10013	19705	10013	pfkayylzla	1539	
10905	15726	10905	mjsdouijbt	12498	
3638	8259	3638	ckkkusoqzl	14347	
2620	16382	2620	iyshtrpnpv	13750	
8939	12980	8939	irtufbvpty	15597	
8022	6981	8022	xesmygecpy	4496	
3940	7638	3940	fhsuzhgbzd	19588	
9638	17341	9638	dgsoaegghl	2221	
5286	3644	5286	kjeaiofedy	7669	
5089	4351	5089	wklheznpnf	16899	
4970	12420	4970	troijerkfk	6324	
7928	18826	7928	quodkvdxjv	5885	
4497	6276	4497	ksgjamguig	10830	
10895	7251	10895	sfmejjomzi	19446	
155	7857	155	bldiphexpt	11294	
11445	9561	11445	wopknaqteh	16562	
7047	13484	7047	coplhjedxq	1731	
2342	16124	2342	lzigrdllkp	9760	
5001	286	5001	ffmhayzdxd	4752	
950	18238	950	lakdbdfnwh	12883	
1049	14753	1049	crkzbtfdck	9098	
6786	11057	6786	wrqebinyvj	13629	
6248	11124	6248	tbdxltbmaa	13322	
455	10262	455	hxxrapjgtr	11871	
2084	7303	2084	vyuxggnwcx	17156	
5994	14549	5994	lgrnbtguyf	3584	
10369	7392	10369	xioerumqqx	19683	
3216	16385	3216	sjmpgzulnb	12153	
9536	8518	9536	xzdklacbjd	8956	
10922	3060	10922	pshxqyxfxi	16763	
4484	4382	4484	maakuldodk	5110	
8037	19217	8037	asrqhviigo	10662	
1982	8533	1982	qkdkglqbin	17368	
3839	580	3839	qwaxqeuxkw	19113	
4356	5239	4356	jmrinkqgyb	7884	
8258	14925	8258	zmnkvnzxuq	18441	
11315	14380	11315	bjgxqukjhy	11875	
10510	16302	10510	dvaqottxix	12436	
1533	12834	1533	jgqirkmddq	17692	
6092	15094	6092	pqirvvkrgh	5365	
1922	4065	1922	bfotllplzv	11449	
2892	12561	2892	funpdxikrl	12872	
7705	11338	7705	tcfvztrurk	15205	
2992	12233	2992	igjhaijbbe	5431	
11345	17558	11345	fklsnwiynh	13692	
8926	13431	8926	snvpukqmxi	1536	
4075	7371	4075	toojplazax	10677	
7071	7357	7071	vgevufjkno	7723	
6835	4886	6835	gbjraiyfnk	13079	
5934	9650	5934	outhftkjcz	56	
6641	18678	6641	vjxtcvjrdn	2452	
11055	10437	11055	enyhmikabb	12161	
9637	18518	9637	oqcrvpxllp	10763	
8683	9931	8683	xpvnpdrobp	2560	
10089	3567	10089	awfsgeayfe	12948	
11256	8427	11256	kkczncwjaq	1054	
2285	943	2285	rwyfctpeld	12866	
7204	11573	7204	dracliifxo	1998	
3207	11511	3207	rrdzgurxfu	16413	
5668	5325	5668	sozwetshfx	11201	
2556	1278	2556	rsrhykdzoz	441	
3548	5484	3548	fpulidrzfq	10643	
5866	17757	5866	bamvwfywuv	7580	
1457	5074	1457	fkudaqkkae	3669	
4447	4727	4447	xtouuwtwvq	19236	
9995	12588	9995	uadnrzqexk	19634	
4466	5614	4466	ijkanuuhdr	14915	
5487	3738	5487	fuadtzokzr	6942	
6399	934	6399	zywhoztdcr	9331	
5213	3327	5213	jzjkxdkdfd	7369	
10603	16689	10603	lrknnzneiz	13307	
7361	8447	7361	xahxqiqign	16931	
6219	4532	6219	jemgeytqld	754	
5652	5532	5652	aqicxghigz	8726	
952	17774	952	ngwrtbithv	4087	
7683	18195	7683	xbverhllrs	5034	
2473	10823	2473	pgmznmtoxo	15505	
10689	13661	10689	ddimscgvde	17131	
7296	19875	7296	yydjsriaos	4263	
2867	19778	2867	pcqhwebuco	13259	
7728	876	7728	grbkkitzmm	8685	
7426	10358	7426	swbfhzlmoh	2915	
10775	11669	10775	qxghkybvgn	181	
10945	3360	10945	kyfhtxrbad	14389	
1830	11321	1830	jqmscahjrv	16909	
6168	8790	6168	jhmuqyjbzp	9598	
3654	17386	3654	qezqkdclqy	4072	
11729	3020	11729	oveocuihhv	5831	
4630	11952	4630	njjteilwnf	1682	
2398	4601	2398	zsfqhcmzgo	1060	
2449	11158	2449	ccwbuluvaj	10909	
37	6485	37	ftfqpejsbe	3168	
1388	18575	1388	orgmqkkjob	11048	
593	10410	593	pabtfhigjs	7456	
4580	11584	4580	dolnbvtgtr	9011	
11120	13923	11120	utmjbtwiew	7870	
2540	6928	2540	bvkstjahgp	4	
4697	4592	4697	efocnhryny	2007	
642	16443	642	owzcmlwigs	17477	
5267	6898	5267	tpcemflzec	11108	
11487	14181	11487	iqwmcxrsri	13344	
8029	989	8029	tmwtetbhaq	16815	
11267	15263	11267	gdiibywfvt	6750	
6800	12751	6800	yzimmhccqo	12824	
1409	7298	1409	pslqubsacp	17901	
5736	6518	5736	tcckduurik	19509	
2674	11281	2674	anhqhvhlyn	10538	
4040	9672	4040	qcdwoujpkj	11091	
8908	1374	8908	xrvkfkueym	13404	
3461	5508	3461	evxoustphb	10033	
3005	9039	3005	mzqcbnohlt	15426	
10839	8820	10839	wixwuhfksk	7238	
8079	16541	8079	jlqrxmusbi	11215	
7981	6809	7981	jyxguarnoi	18036	
5753	9140	5753	knvuajpmum	1508	
3533	3955	3533	atypxhoibn	19207	
7553	4969	7553	zitlgvlfhn	7395	
6063	13496	6063	hdayydozla	3811	
10564	3193	10564	jyvjqoqylb	4601	
8618	10490	8618	ejpelnnnoe	6376	
11167	17306	11167	snqsoqvqmv	11794	
7435	10344	7435	tcfcmfcmbe	18474	
5244	4395	5244	iifviouebx	19341	
11262	4879	11262	reiqympzun	4682	
7094	10787	7094	foezyqsfyu	8544	
1171	19214	1171	gbckmlqost	12906	
4723	9927	4723	xbyqwpvtuf	133	
10096	14043	10096	ogyusdozjc	8469	
7457	17209	7457	rredeihjrj	17055	
6067	3154	6067	lusowkigjc	11422	
813	11073	813	ruvwurhmoj	19581	
8691	15946	8691	gbemkyvuah	16705	
7694	11046	7694	ajrwkgbdxf	3329	
2681	9111	2681	dojscseyim	5153	
10841	10360	10841	heamveyebx	9691	
5140	17825	5140	qmpfkkaxia	842	
3179	3851	3179	uftrhdnwyv	16549	
7677	18571	7677	fqwrgpiftc	19134	
8010	7925	8010	ycsvvnifgz	920	
5546	14270	5546	ionrgoozfq	6680	
7246	882	7246	emurwksxvs	10807	
9560	347	9560	fioihlwbxt	14248	
737	8691	737	rvtigauckt	7704	
8535	6533	8535	owlxoekdev	13000	
2042	523	2042	ebztkztbuk	1026	
1907	12099	1907	qefbaquixp	5419	
8066	11748	8066	opikxzetju	15913	
6828	17379	6828	jvfughgmuz	5659	
6215	9957	6215	zfyycikduz	11706	
5104	11991	5104	vmnnybkxfo	19142	
5353	2035	5353	xixatswkoe	15534	
4193	6833	4193	gpmdalaqnl	10638	
7002	9973	7002	vivqucxhwr	659	
2643	8603	2643	ujtttirapg	4621	
5482	14361	5482	ecjkuvutnb	566	
3403	15100	3403	hcafcqtnsz	1629	
3196	3390	3196	rocugzobgr	10002	
10363	15650	10363	dfdftqkkjb	9476	
2384	1839	2384	yfnlgqfufc	12685	
5471	9725	5471	gajvxqjghi	16205	
11754	10535	11754	hcsqixqphn	16971	
25	14111	25	nwymtxjuwz	14688	
10501	13481	10501	smqvgiismj	7073	
8901	18961	8901	yqgzoyunux	12285	
2246	16293	2246	hxhaaophki	3505	
7329	9728	7329	ioorsejbig	9641	
8455	7518	8455	mhkhokjntf	4754	
4406	5983	4406	tohrudtvag	7051	
1652	527	1652	udpnsnazpn	7503	
7816	2372	7816	pgmeoyzlfy	12049	
6504	10426	6504	iqksfhpyws	16946	
6453	1069	6453	dzxgbznzxp	16235	
6674	6962	6674	sdbcffmtlq	4285	
10901	8591	10901	tlsfvqzhpw	7741	
4031	17519	4031	kshtcjvcdq	5916	
7984	1472	7984	anspzbwplu	17241	
9163	19912	9163	vamymzptsk	19824	
4499	3205	4499	qzzyxezktk	14158	
6887	12255	6887	tdcjhcziqj	10404	
5277	18377	5277	fwercldwuj	19036	
11428	3681	11428	onfhkrimru	17476	
69	14494	69	nqcynziwup	18835	
3429	10668	3429	mkomxlscfa	641	
327	17254	327	rmyjegrzwe	5707	
8738	9582	8738	vbetwxkusm	12875	
1618	4453	1618	oqygzhwvmt	19297	
7237	6896	7237	dejxlkxmmm	13695	
7251	2401	7251	hzheqhbodp	16269	
11349	12193	11349	viixczgttx	4239	
580	13416	580	lniytwimlp	11701	
3104	15823	3104	cwcnnjxcmk	11228	
9286	4875	9286	kfxntawsgy	1951	
4664	12049	4664	blcgftqhal	10081	
5434	9555	5434	ukcnmbaifs	6502	
8780	10677	8780	ercaqtsvwk	17844	
8793	9176	8793	kfrkxeufoe	5188	
11026	891	11026	fvoaksvlcs	12145	
1136	10638	1136	khxjxsmdud	6213	
10534	8	10534	tpszgasjtp	5659	
2877	4304	2877	xrmeqpxjkv	4686	
7590	15964	7590	ytoqrhigce	3729	
9218	17566	9218	owxchdfwmq	11001	
4650	11047	4650	dxiznkspgb	681	
6775	6103	6775	euuojnqrzy	18641	
1285	15435	1285	gacclwdtwz	7071	
10777	2310	10777	uhcicbmxsu	7903	
11929	12931	11929	knvuzjlipp	12529	
561	3275	561	cclaejandl	14710	
10141	3878	10141	luzvgolegg	11630	
240	12960	240	bovwmcexbx	2802	
7328	10271	7328	qmqfhdmgvj	7074	
7377	11072	7377	hsdvuwzxyw	1680	
7517	15811	7517	ilexesirdn	6373	
7352	2203	7352	wvvffpeyow	3885	
376	13393	376	nbdhwlvgvj	4676	
8885	19993	8885	wykekoydsj	16787	
10768	5525	10768	aynwiupzkn	486	
971	10503	971	yfvjvtwadu	19982	
4396	7640	4396	sdgetydzut	3040	
8269	16097	8269	otxibwqiky	13446	
2845	17901	2845	mgtzzctesj	19216	
497	17881	497	zbuflpypli	12379	
6538	733	6538	gaspygitdt	2447	
6503	17256	6503	sleehbaoxb	1248	
9917	3144	9917	vxnfskklsm	12798	
10310	4625	10310	miwxocsfdw	9775	
6602	474	6602	ymzvmnrydl	14889	
2964	9882	2964	dimybtalmt	15756	
3326	5061	3326	tevdgniqta	18181	
7709	8136	7709	dszxvefsbo	10378	
6383	1149	6383	anvyxcnebj	13823	
9336	17245	9336	vunbazcwcu	9211	
1685	12538	1685	xlmytvoerp	3552	
10312	1274	10312	iywyutwvds	7298	
8277	4582	8277	crndswfpvj	17198	
1856	13977	1856	irtasetipu	88	
8478	15864	8478	urldthjlqh	10019	
11141	19766	11141	lxriopkwsy	2675	
2848	4774	2848	suhasrzibe	6567	
4340	18070	4340	gijlifhqvf	14851	
8426	3522	8426	whwytoguej	4302	
5799	953	5799	avureqxgwl	16863	
6954	16730	6954	ojlgbwkvkf	5791	
8352	15359	8352	rjzticgzoo	5366	
1068	15463	1068	clfxvftdrz	5601	
4614	13040	4614	rpenzpazdn	5068	
850	9372	850	qvuiwhdjno	9150	
9389	8458	9389	ifnarxwbhl	13141	
10861	9096	10861	eqmhqhpqwu	6356	
7180	10228	7180	pidjzqqdrn	1544	
4495	9514	4495	vbuzctvffx	17885	
5720	11051	5720	quoynpndkp	2623	
4283	1515	4283	qjqpdhgwqh	12164	
7890	262	7890	abpkqsqrsp	13095	
186	15367	186	tpcvbkpkoi	9758	
2063	17095	2063	knykwkqlij	14272	
10443	1972	10443	rpkrlsgkuk	1411	
4620	18783	4620	vhjmuxvtlp	653	
11785	7109	11785	feucdhvpsf	10645	
1190	2903	1190	yzrburjzbf	9664	
2182	16865	2182	cvzdervqej	15974	
495	10835	495	shijiovhsg	14709	
2776	11062	2776	pgsxdthfon	18342	
5358	796	5358	nzmqsxkawb	7726	
1128	995	1128	lzqnpajxrz	9144	
11004	5908	11004	ebrrogauzh	5405	
10626	3787	10626	jkiprhukvk	15639	
3394	16420	3394	dvavrqprmz	6547	
3615	9695	3615	dzaspregqc	9131	
4437	1900	4437	texkdwqvpg	14601	
387	19124	387	srxkvjlbxq	15951	
11104	1085	11104	fjhrujbxiq	7103	
841	18275	841	onejbkjvlu	10581	
6891	17726	6891	mytgzbeemi	14776	
1570	408	1570	rbdyttczxh	9790	
583	13251	583	szshehecke	1371	
9186	4818	9186	qwndevcnri	3418	
10815	8439	10815	zdsvekzmxh	2740	
7899	14283	7899	iavhaynaer	14905	
215	17452	215	qvbniwahug	13694	
7223	9787	7223	xwkrijlahi	19356	
8890	5854	8890	jldelezlpl	553	
787	2392	787	ceyrvsudvz	10153	
39	12448	39	kuldpwtfpr	14256	
3040	10096	3040	wlcamusomm	8964	
10368	10957	10368	owqdhqoegd	2863	
4738	13503	4738	kficcfhypb	6652	
105	11045	105	setqgbsuct	2677	
5068	5809	5068	ffiwdgcdcu	10841	
2808	18934	2808	rmircywrhn	16219	
3745	18149	3745	hytkoeqyvd	11299	
6978	17057	6978	ijfzvncgsq	10107	
1623	1236	1623	rgiqrcvswk	14823	
6765	17456	6765	qjzdvrwglg	12602	
9770	11394	9770	zthszyqrrq	13593	
3690	15803	3690	qirqzzqwme	728	
7501	5395	7501	instgfoiks	16987	
1919	10152	1919	vreffsqazy	555	
6876	18344	6876	qpnrqwgmgn	2145	
8298	12744	8298	uaotdgtbfs	6725	
10503	6609	10503	oabfxsflza	18331	
11301	6636	11301	wfelspuahg	10120	
3180	13544	3180	ykimxihcre	13652	
7447	15976	7447	dcmkhtujld	1142	
8837	13757	8837	plkvhvzolq	11909	
9226	917	9226	hcatadblmr	14606	
10584	7208	10584	wcyktsfdik	9575	
476	15141	476	gwagbvoffe	9905	
4135	3810	4135	bbcoggcvbv	1679	
4469	16737	4469	nkimdmkmci	18040	
7779	9966	7779	efmacgmcwk	2123	
1831	8534	1831	ricnvqwiwc	8419	
2100	13615	2100	vcynftxlhw	3119	
512	19121	512	qmskcqtlce	6127	
3593	1821	3593	rlehwgtqgp	5899	
7543	184	7543	hqlztrqvgo	4453	
196	19199	196	wheabewjwt	4956	
